	no	0.9990247462815317	yes	9.752537184684124E-4
	no	0.9879164707245558	yes	0.01208352927544421
	no	0.9985615462426246	yes	0.001438453757375456
	no	0.9978898621470597	yes	0.0021101378529403006
	no	0.05547544365587276	yes	0.9445245563441272
	no	0.9822590962730174	yes	0.017740903726982674
	no	0.9861784919714478	yes	0.01382150802855217
	no	0.9861666724429933	yes	0.013833327557006708
	no	0.9999894725469325	yes	1.0527453067447821E-5
	no	0.9962886585554029	yes	0.0037113414445969057
	no	0.9848693873447543	yes	0.015130612655245656
	no	0.9784476308607908	yes	0.021552369139209243
	no	0.9996276695340218	yes	3.723304659782662E-4
	no	0.5057136484480688	yes	0.49428635155193124
	no	0.9249080805339615	yes	0.07509191946603856
	no	0.9967768799432177	yes	0.003223120056782342
	no	0.9983545399315934	yes	0.0016454600684066836
	no	0.9945264172607996	yes	0.005473582739200328
	no	0.9458947551509805	yes	0.05410524484901941
	no	0.8016579706026876	yes	0.19834202939731244
	no	0.9775364977722772	yes	0.02246350222772287
	no	0.9916331577666189	yes	0.008366842233381215
	no	0.9891375087857154	yes	0.010862491214284592
	no	0.9985874349544277	yes	0.0014125650455722976
	no	0.9958125336269424	yes	0.004187466373057517
	no	0.9990214873406817	yes	9.785126593181424E-4
	no	0.9999806250880824	yes	1.9374911917641556E-5
	no	0.9924971667806571	yes	0.0075028332193428655
	no	0.11803997203252332	yes	0.8819600279674767
	no	0.9873033215480844	yes	0.012696678451915643
	no	0.9970355739396736	yes	0.002964426060326497
	no	0.792510039745837	yes	0.20748996025416286
	no	0.9771339784726221	yes	0.022866021527377968
	no	0.995031525602716	yes	0.004968474397283988
	no	0.9023012606100205	yes	0.09769873938997944
	no	0.999763749426977	yes	2.3625057302293712E-4
	no	0.862028048932781	yes	0.13797195106721913
	no	0.9625281916486272	yes	0.037471808351372836
	no	0.9224178279023787	yes	0.07758217209762124
	no	0.9756446705759259	yes	0.024355329424074184
	no	0.9844947004955014	yes	0.015505299504498686
	no	0.9998834456527503	yes	1.1655434724961597E-4
	no	0.9742595010313552	yes	0.025740498968644887
	no	0.7375466609832587	yes	0.26245333901674134
	no	0.9109179720372771	yes	0.0890820279627228
	no	0.9305228481580178	yes	0.06947715184198228
	no	0.9990037945441345	yes	9.962054558656569E-4
	no	0.9763003384882708	yes	0.023699661511729142
	no	0.9994284135259889	yes	5.715864740110408E-4
	no	0.9936897447740181	yes	0.006310255225981904
	no	0.8847400865277798	yes	0.11525991347222019
	no	0.9991789815699678	yes	8.210184300321676E-4
	no	0.6933450681499336	yes	0.3066549318500663
	no	0.9989798603741896	yes	0.0010201396258103911
	no	0.9994258457089709	yes	5.741542910291536E-4
	no	0.962688363897032	yes	0.03731163610296788
	no	0.9551024532646057	yes	0.04489754673539425
	no	0.9847709676422772	yes	0.01522903235772289
	no	0.9887454593058839	yes	0.011254540694116045
	no	0.9987525217353269	yes	0.0012474782646730081
	no	0.7890483396175216	yes	0.21095166038247834
	no	0.9953665189515872	yes	0.004633481048412678
	no	0.9877812444643718	yes	0.012218755535628338
	no	0.9467311525322657	yes	0.05326884746773431
	no	0.9746787279398416	yes	0.02532127206015852
	no	0.9999365308334149	yes	6.346916658514336E-5
	no	0.9952121475133937	yes	0.00478785248660624
	no	0.9980912158506141	yes	0.0019087841493858426
	no	0.4501077786148782	yes	0.5498922213851217
	no	0.994221306249121	yes	0.0057786937508790374
	no	0.9317182620944482	yes	0.06828173790555189
	no	0.9543873661828315	yes	0.04561263381716851
	no	0.8216022017696054	yes	0.1783977982303947
	no	0.8650158709002964	yes	0.13498412909970353
	no	0.8723811613661223	yes	0.12761883863387774
	no	0.9964075553793204	yes	0.003592444620679584
	no	0.836653833744945	yes	0.16334616625505496
	no	0.9870068010069846	yes	0.012993198993015416
	no	0.9997893036921296	yes	2.1069630787033515E-4
	no	0.9950905214736374	yes	0.00490947852636265
	no	0.9945469756080717	yes	0.005453024391928297
	no	0.9287544322693698	yes	0.07124556773063015
	no	0.9625647200175272	yes	0.037435279982472765
	no	0.9987603176957278	yes	0.001239682304272293
	no	0.024316772082745065	yes	0.9756832279172549
	no	0.999334992613722	yes	6.650073862778567E-4
	no	0.9885827225842707	yes	0.011417277415729227
	no	0.08754046473080669	yes	0.9124595352691933
	no	0.6205187111172193	yes	0.37948128888278054
	no	0.9726315821048916	yes	0.027368417895108462
