	no	0.9996882907170275	yes	3.1170928297238984E-4
	no	0.8388869220647331	yes	0.16111307793526694
	no	0.13521471310721703	yes	0.864785286892783
	no	0.9879551063385899	yes	0.0120448936614102
	no	0.9880684450220786	yes	0.011931554977921465
	no	0.9915959467415835	yes	0.008404053258416524
	no	0.999851914023966	yes	1.4808597603407613E-4
	no	0.9904455867060724	yes	0.00955441329392761
	no	0.9791186343219607	yes	0.020881365678039245
	no	0.9990962390317593	yes	9.037609682408136E-4
	no	0.9500617074165367	yes	0.04993829258346332
	no	0.9974957270338636	yes	0.0025042729661364093
	no	0.8884443838249834	yes	0.1115556161750167
	no	0.9998607077112491	yes	1.3929228875087714E-4
	no	4.627901942886364E-5	yes	0.9999537209805712
	no	0.9992531226834214	yes	7.468773165786549E-4
	no	0.9996610493584308	yes	3.389506415693004E-4
	no	0.8488325467637791	yes	0.151167453236221
	no	0.9993502653779105	yes	6.49734622089421E-4
	no	0.9892500651702093	yes	0.010749934829790706
	no	0.020704551452562524	yes	0.9792954485474374
	no	4.0283719044186623E-4	yes	0.9995971628095582
	no	0.9808712073933948	yes	0.019128792606605126
	no	0.9939878879388421	yes	0.006012112061157906
	no	0.9838141568582313	yes	0.016185843141768637
	no	0.9842597772052232	yes	0.01574022279477694
	no	0.9310682089940688	yes	0.06893179100593116
	no	0.881241587023073	yes	0.11875841297692707
	no	0.9078117947200957	yes	0.09218820527990429
	no	0.9801703990441113	yes	0.01982960095588869
	no	0.9965459729530431	yes	0.0034540270469569086
	no	0.9238603952580434	yes	0.07613960474195658
	no	0.9218521802454064	yes	0.07814781975459367
	no	0.15946240015514543	yes	0.8405375998448545
	no	0.9519709775095851	yes	0.048029022490414824
	no	0.9984968820275429	yes	0.0015031179724571363
	no	0.43093722930437894	yes	0.5690627706956211
	no	0.4975682404822842	yes	0.5024317595177158
	no	0.6846208579081815	yes	0.31537914209181844
	no	0.7883740231309995	yes	0.21162597686900048
	no	0.8618866934895615	yes	0.13811330651043846
	no	0.6517732608259458	yes	0.34822673917405433
	no	0.9904808794557463	yes	0.009519120544253705
	no	0.9817613603818381	yes	0.018238639618161853
	no	0.977619165895883	yes	0.022380834104116894
	no	0.6037577444738825	yes	0.3962422555261175
	no	0.9998390966482148	yes	1.6090335178515981E-4
	no	0.9817700852607518	yes	0.018229914739248083
	no	0.9996780756046175	yes	3.2192439538259853E-4
	no	0.9997516024388073	yes	2.483975611925567E-4
	no	0.8268103804034713	yes	0.17318961959652876
	no	0.9176060572050254	yes	0.08239394279497461
	no	0.9933137438912383	yes	0.006686256108761707
	no	0.4202830183154877	yes	0.5797169816845122
	no	0.9958178773980155	yes	0.004182122601984541
	no	0.8891189635590697	yes	0.11088103644093028
	no	0.9988608394939774	yes	0.001139160506022512
	no	0.9982412380910805	yes	0.0017587619089196398
	no	0.8861819683574055	yes	0.11381803164259449
	no	0.5664696506709872	yes	0.4335303493290128
	no	0.7510333669716271	yes	0.2489666330283728
	no	0.6947419539200634	yes	0.30525804607993656
	no	0.8211858778467701	yes	0.1788141221532299
	no	0.8975353611440758	yes	0.10246463885592419
	no	0.8516889698837251	yes	0.14831103011627497
	no	0.9997748582070213	yes	2.251417929788017E-4
	no	0.8163261502751062	yes	0.1836738497248937
	no	0.9168318230874143	yes	0.0831681769125857
	no	0.9990292632351423	yes	9.707367648577412E-4
	no	0.9908714869165383	yes	0.009128513083461869
	no	0.6620240327737795	yes	0.33797596722622036
	no	0.8737675105198882	yes	0.12623248948011173
	no	0.17726541078392907	yes	0.8227345892160709
	no	0.6053608092391715	yes	0.3946391907608286
	no	0.9213694226276027	yes	0.07863057737239737
	no	0.9643123381249221	yes	0.03568766187507789
	no	0.9727742555862608	yes	0.027225744413739265
	no	0.9971018131589435	yes	0.00289818684105656
	no	0.9852826936643375	yes	0.01471730633566261
	no	0.993142492255723	yes	0.0068575077442769375
	no	0.9322984687983835	yes	0.06770153120161636
	no	0.9054072069999526	yes	0.09459279300004739
	no	0.896779479532927	yes	0.10322052046707293
	no	0.8890542487223437	yes	0.11094575127765624
	no	0.5775236095599197	yes	0.4224763904400804
	no	0.9999545870750978	yes	4.5412924902262984E-5
	no	0.8634515558944053	yes	0.13654844410559466
	no	0.8694581431384197	yes	0.13054185686158035
	no	0.9181259039861315	yes	0.08187409601386844
	no	0.9799662079400306	yes	0.02003379205996922
	no	0.4171961991883232	yes	0.5828038008116768
	no	0.9978367993287564	yes	0.0021632006712436562
	no	0.9739555096802381	yes	0.026044490319761922
	no	0.9414297819869103	yes	0.0585702180130897
	no	0.8150048771844288	yes	0.18499512281557126
	no	0.9806297352361238	yes	0.019370264763876138
	no	0.9023616092282514	yes	0.09763839077174857
	no	0.9977367197170885	yes	0.0022632802829114914
	no	0.9852094026394529	yes	0.014790597360547065
	no	0.9949693873133502	yes	0.005030612686649771
	no	0.9579313978399794	yes	0.04206860216002055
	no	0.9714710049548654	yes	0.028528995045134647
	no	0.9904722215309693	yes	0.00952777846903078
	no	0.8580909996968236	yes	0.1419090003031765
	no	0.8678409352577465	yes	0.1321590647422534
	no	0.9588935979378598	yes	0.04110640206214034
	no	0.9887181494365682	yes	0.011281850563431832
	no	0.9976233472208684	yes	0.0023766527791316563
	no	0.9575842303683125	yes	0.042415769631687465
	no	0.9241623651194084	yes	0.07583763488059163
	no	0.9973211522766591	yes	0.0026788477233409126
	no	0.9791499248679527	yes	0.020850075132047178
	no	0.9655478158363241	yes	0.03445218416367596
	no	0.9659787364371949	yes	0.03402126356280518
	no	0.9369214510213709	yes	0.06307854897862901
	no	0.724966188480619	yes	0.27503381151938094
	no	0.9572474379625423	yes	0.042752562037457684
	no	0.9999409068859271	yes	5.909311407294041E-5
	no	0.9999128365794885	yes	8.716342051155377E-5
	no	0.9999831046848531	yes	1.689531514694016E-5
	no	0.9996479883196597	yes	3.5201168034033333E-4
	no	0.9921068780701261	yes	0.00789312192987403
	no	0.9989760911972132	yes	0.001023908802786785
	no	0.10114177857486843	yes	0.8988582214251316
	no	0.9980774952689975	yes	0.001922504731002607
	no	0.9968131871904168	yes	0.0031868128095832167
	no	0.9918872983305089	yes	0.008112701669491138
	no	0.674548741716813	yes	0.325451258283187
	no	0.7741480897342616	yes	0.22585191026573825
	no	0.10343550491132854	yes	0.8965644950886714
	no	0.8039405705417263	yes	0.1960594294582736
	no	0.9930494009511417	yes	0.00695059904885823
	no	0.7435930466239805	yes	0.2564069533760195
	no	0.641824284412813	yes	0.358175715587187
	no	0.8274332120801204	yes	0.17256678791987948
	no	0.9301378467968379	yes	0.06986215320316216
	no	0.8983083863142883	yes	0.10169161368571178
	no	0.9993900072704728	yes	6.099927295271342E-4
	no	0.9826381735961739	yes	0.017361826403825997
	no	0.9875358667403404	yes	0.01246413325965963
	no	0.9947612568468384	yes	0.005238743153161728
	no	0.9905414167976793	yes	0.009458583202320724
	no	0.9205979034019457	yes	0.07940209659805424
	no	0.9617266142450247	yes	0.038273385754975395
	no	0.9970631560917809	yes	0.0029368439082190553
	no	0.9880691786291614	yes	0.011930821370838611
	no	0.959049050720527	yes	0.040950949279472945
	no	0.9827534945799816	yes	0.01724650542001824
	no	0.9781957493320422	yes	0.0218042506679578
	no	0.004194544029207148	yes	0.9958054559707927
	no	0.8963408496527981	yes	0.10365915034720186
	no	0.11547358577420215	yes	0.8845264142257978
	no	0.5049139248741884	yes	0.49508607512581154
	no	0.9172495625206251	yes	0.08275043747937491
	no	0.8764734689282344	yes	0.12352653107176545
	no	0.8650561517997376	yes	0.13494384820026237
	no	0.978683748937947	yes	0.021316251062053
	no	0.8688220473319038	yes	0.1311779526680962
	no	0.9716078302439056	yes	0.028392169756094387
	no	0.6861298275885446	yes	0.3138701724114554
	no	0.9493897809220455	yes	0.05061021907795456
	no	0.9956485345583712	yes	0.004351465441628782
	no	0.9950615604114044	yes	0.004938439588595555
	no	0.9963984580460711	yes	0.0036015419539290007
	no	0.8787632769528938	yes	0.1212367230471062
	no	0.8121368493695311	yes	0.1878631506304689
	no	0.8121368493695311	yes	0.1878631506304689
	no	0.8121368493695311	yes	0.1878631506304689
	no	0.885499840087414	yes	0.11450015991258604
	no	0.9770748873051933	yes	0.022925112694806654
	no	0.9960078901173841	yes	0.003992109882615928
	no	0.9595928124079588	yes	0.04040718759204123
	no	0.9232561853427627	yes	0.07674381465723745
	no	0.8777544908271977	yes	0.12224550917280232
	no	3.400712085079534E-5	yes	0.9999659928791491
	no	0.04096996736454675	yes	0.9590300326354533
	no	0.9104000625404072	yes	0.0895999374595928
	no	0.9892265879002898	yes	0.010773412099710087
	no	0.9997765930312296	yes	2.2340696877046188E-4
	no	0.9997161192929211	yes	2.8388070707873375E-4
	no	0.9138329677588031	yes	0.08616703224119703
	no	0.9947514556629581	yes	0.005248544337041954
	no	0.8868463950113863	yes	0.11315360498861367
	no	0.9171860734303778	yes	0.08281392656962226
	no	0.9989947750931188	yes	0.0010052249068812755
	no	0.8483808732908098	yes	0.15161912670919023
	no	0.9894751322540819	yes	0.01052486774591814
	no	0.9996615546969438	yes	3.3844530305628394E-4
	no	0.9998722444301146	yes	1.2775556988546468E-4
	no	0.9827787054748263	yes	0.017221294525173653
	no	0.8920749793193178	yes	0.10792502068068223
	no	0.9916028319307899	yes	0.008397168069210214
	no	0.9977481884684147	yes	0.002251811531585278
	no	0.9954370550756274	yes	0.00456294492437269
	no	0.8806066967339746	yes	0.1193933032660254
	no	0.9814486265114734	yes	0.018551373488526642
	no	0.781178886620926	yes	0.2188211133790739
	no	0.6852569870573528	yes	0.31474301294264717
	no	0.9461862806540456	yes	0.05381371934595435
	no	0.7589360072018804	yes	0.24106399279811963
	no	0.9366854437103513	yes	0.06331455628964866
	no	0.9150087062188402	yes	0.08499129378115974
	no	0.9801266271130065	yes	0.019873372886993482
	no	0.8550495120318521	yes	0.1449504879681479
	no	0.7546784359829158	yes	0.24532156401708408
	no	0.9972789700906537	yes	0.0027210299093462257
	no	0.9526428203837872	yes	0.047357179616212705
	no	0.9235436721885144	yes	0.07645632781148558
	no	0.8533301243990243	yes	0.14666987560097564
	no	0.7900446387891469	yes	0.2099553612108532
	no	0.989105663911822	yes	0.010894336088177897
	no	0.9619665987158954	yes	0.03803340128410464
	no	0.9918645434221167	yes	0.008135456577883268
	no	0.1533438547947889	yes	0.846656145205211
	no	0.03140355641595519	yes	0.9685964435840448
	no	0.8085440357238448	yes	0.19145596427615527
	no	0.8689569524761296	yes	0.13104304752387047
	no	0.526614368935226	yes	0.473385631064774
	no	0.9479695131140612	yes	0.052030486885938844
	no	0.9233593214031333	yes	0.07664067859686677
	no	0.8394185882005366	yes	0.16058141179946342
	no	0.997470798170307	yes	0.002529201829692985
	no	0.9097185295579681	yes	0.09028147044203182
	no	0.972461183724506	yes	0.027538816275494055
	no	0.9766100577113552	yes	0.023389942288644848
	no	0.9790040944240658	yes	0.020995905575934247
	no	0.8531945662143248	yes	0.14680543378567515
	no	0.9946325681354324	yes	0.005367431864567577
	no	0.9976462416293865	yes	0.0023537583706135044
	no	0.9766317392467025	yes	0.023368260753297374
	no	0.9838160830359688	yes	0.016183916964031236
	no	0.8647977147011042	yes	0.1352022852988958
	no	0.8492288216073974	yes	0.15077117839260243
	no	0.20412781358595308	yes	0.795872186414047
	no	0.9863117916001615	yes	0.013688208399838617
	no	0.9999002556213867	yes	9.974437861323248E-5
	no	0.9999831046848531	yes	1.689531514694016E-5
	no	0.9993877329306842	yes	6.122670693158153E-4
	no	0.9984588085428068	yes	0.0015411914571931433
	no	0.8510044269024056	yes	0.14899557309759442
	no	0.905968624431607	yes	0.09403137556839301
	no	0.9773972343196594	yes	0.022602765680340604
	no	0.990980652457139	yes	0.00901934754286101
	no	0.9527090686790246	yes	0.04729093132097538
	no	0.9982217633805652	yes	0.0017782366194348483
	no	0.959210737872817	yes	0.04078926212718293
	no	0.9890404408942104	yes	0.010959559105789628
	no	0.9998636487323012	yes	1.3635126769887042E-4
	no	0.9999831046848531	yes	1.689531514694016E-5
	no	0.999703599898488	yes	2.9640010151200263E-4
	no	0.9985602080223465	yes	0.0014397919776535074
	no	0.9590607811837699	yes	0.04093921881623008
	no	0.9968071048380992	yes	0.003192895161900892
	no	0.9938483626295845	yes	0.006151637370415594
	no	0.9811513544522168	yes	0.0188486455477831
	no	0.0421460474837634	yes	0.9578539525162366
	no	0.8848094063399786	yes	0.11519059366002139
	no	0.9950678301515652	yes	0.004932169848434882
	no	0.9821310656084924	yes	0.0178689343915076
	no	0.9651313957375798	yes	0.034868604262420305
	no	0.9859295703356414	yes	0.014070429664358505
	no	0.9991371552045771	yes	8.628447954228514E-4
