	NULL	0.04993329390236259	Arg1	0.9499204839098734	Arg2	1.462221877641118E-4
	NULL	0.04190379578703544	Arg1	0.9573380831484024	Arg2	7.581210645622184E-4
	NULL	0.08668967280940608	Arg1	0.9029731510477462	Arg2	0.0103371761428477
	NULL	0.9704947372232519	Arg1	0.02110849207777752	Arg2	0.00839677069897064
	NULL	0.043653291243641826	Arg1	4.8769452436587987E-4	Arg2	0.9558590142319923
	NULL	0.9997176180201951	Arg1	2.217094132467821E-4	Arg2	6.067256655818966E-5
	NULL	0.17147061629728655	Arg1	0.8256543655414154	Arg2	0.0028750181612979616
	NULL	0.12318457055822161	Arg1	0.8741122833966403	Arg2	0.0027031460451379676
	NULL	0.09459275894167364	Arg1	0.9044168228019268	Arg2	9.904182563995518E-4
	NULL	0.06404359596912364	Arg1	0.9344092171698437	Arg2	0.0015471868610325307
	NULL	0.12801969057283333	Arg1	0.8515961322081572	Arg2	0.020384177219009467
	NULL	0.9751877866724551	Arg1	0.013545708092354844	Arg2	0.01126650523519012
	NULL	0.03306235599857577	Arg1	2.3589249188571716E-4	Arg2	0.9667017515095385
	NULL	0.9997773797319769	Arg1	1.4159878506028422E-4	Arg2	8.102148296276065E-5
	NULL	0.09019297409665673	Arg1	0.9091705157722254	Arg2	6.365101311178479E-4
	NULL	0.018189239159606903	Arg1	0.9808345347316589	Arg2	9.762261087340924E-4
	NULL	0.011910592221270307	Arg1	0.9869315982591117	Arg2	0.0011578095196179347
	NULL	0.013462201725236227	Arg1	0.9856535195389976	Arg2	8.842787357661181E-4
	NULL	0.0220402415192609	Arg1	0.9743181054072502	Arg2	0.0036416530734888946
	NULL	0.03728894387201768	Arg1	4.7156123873987033E-4	Arg2	0.9622394948892425
	NULL	0.9988826933972965	Arg1	9.39438105454935E-4	Arg2	1.778684972486317E-4
	NULL	0.11157343057327498	Arg1	0.8872210969350528	Arg2	0.0012054724916722688
	NULL	0.9851860986879668	Arg1	0.012421984185384349	Arg2	0.002391917126648644
	NULL	0.052808572893650305	Arg1	0.019856321253416357	Arg2	0.9273351058529333
	NULL	0.9996618864213389	Arg1	1.786294022865127E-4	Arg2	1.5948417637470991E-4
	NULL	0.7423465915185571	Arg1	0.25741007991735265	Arg2	2.4332856409034235E-4
	NULL	0.8443774446523707	Arg1	0.15059141194152015	Arg2	0.005031143406109277
	NULL	0.31413500303179553	Arg1	0.6762243544919999	Arg2	0.009640642476204594
	NULL	0.23160202521790438	Arg1	0.7597375610118946	Arg2	0.00866041377020101
	NULL	0.23233375005150492	Arg1	0.7547881308774793	Arg2	0.012878119071015817
	NULL	0.48713160782628456	Arg1	0.507131787346942	Arg2	0.0057366048267733895
	NULL	0.026585328895035593	Arg1	0.9719837408933408	Arg2	0.0014309302116236843
	NULL	0.020007666373264003	Arg1	0.9796395234387737	Arg2	3.5281018796223405E-4
	NULL	0.0277590874129643	Arg1	0.9718672595190395	Arg2	3.736530679960852E-4
	NULL	0.03306235599857577	Arg1	2.3589249188571716E-4	Arg2	0.9667017515095385
	NULL	0.9991050827721694	Arg1	6.598058069698678E-4	Arg2	2.3511142086080728E-4
	NULL	0.987815305760976	Arg1	0.010321279848110067	Arg2	0.0018634143909138652
	NULL	0.11645646983978633	Arg1	0.8831421627235029	Arg2	4.013674367106657E-4
