	9	8.888663178138793E-4	6	0.011429648533908075	4	0.0032500034153509676	5	7.245025554153901E-4	8	0.003342392343270576	1	0.0018512197989189257	12	0.9670807508416674	7	0.0045164738327240226	11	1.2898107107150642E-4	2	0.0036929153647385447	3	0.0022243552879826446	10	8.615973321693514E-5	13	9.152627840417144E-5	14	6.922046255173275E-4
	9	0.0017748000222077432	6	0.15996872308042168	4	0.005032159324838432	5	0.0015600414469714068	8	0.005094289610316206	1	0.7253488626301118	12	0.01672417359250614	7	0.006236525689496672	11	3.62013818822167E-4	2	0.04543434774799251	3	0.03080077159687533	10	2.6348766732967006E-4	13	2.777326109808756E-4	14	0.001122071161129378
	9	3.4516594886719215E-4	6	4.144235091459328E-4	4	0.1542543554885828	5	1.985544614341794E-4	8	0.004919473290579117	1	2.830770009388059E-4	12	3.4804473558451614E-4	7	0.0019165307551501376	11	7.435263947963748E-5	2	0.02404046092372501	3	0.8128425696915148	10	6.902521412773488E-5	13	7.339971218166627E-5	14	2.2056662868836523E-4
	9	0.9390838513864735	6	0.0011103050358050022	4	1.6578751527516667E-4	5	0.040515752456623276	8	7.984999007862784E-4	1	0.002763446139631271	12	4.891908034744235E-4	7	0.011926037561253551	11	0.00261361327734815	2	5.6491371827916525E-5	3	1.0211571249132213E-4	10	2.820025961835436E-4	13	4.868077338010734E-5	14	4.4225469446645596E-5
	9	0.001585756925743925	6	0.11325117959612105	4	0.004555642209754259	5	0.0013914648450412265	8	0.004596671974500363	1	0.7769722655068254	12	0.017676192519140307	7	0.005652815362545802	11	3.2083813756572546E-4	2	0.05785472509643541	3	0.014661094615318199	10	2.3307655199153888E-4	13	2.456862850425891E-4	14	0.001002590373974204
	9	5.121536265818063E-4	6	0.001611684671563638	4	0.002287660961845565	5	4.6567673765809074E-4	8	0.0020196256479237886	1	0.9767204003246708	12	0.0013811507361060995	7	0.0030199574619526035	11	8.220851443124917E-5	2	0.010114714565629268	3	0.0012603063078999994	10	5.488048006752604E-5	13	5.822155937644202E-5	14	4.113584042933092E-4
	9	0.001428950471582827	6	0.09420165963264107	4	0.004100581588237431	5	0.0012540484637779206	8	0.004138449867554074	1	0.808876402683261	12	0.015714594677468514	7	0.005087509557517165	11	2.893080284629629E-4	2	0.05041424811938169	3	0.013159057328999838	10	2.102025504389049E-4	13	2.2157423260405206E-4	14	9.034127980724562E-4
	9	0.04469396680199375	6	1.8566131655726897E-4	4	1.5061733973560076E-4	5	3.6508193244680224E-4	8	0.26200015167453233	1	3.559363330841024E-4	12	4.4814868212157195E-4	7	0.6888433379846455	11	0.0025433333694487048	2	4.4292979792814104E-5	3	9.102585407841281E-5	10	8.205627831690956E-5	13	1.1405334316575834E-4	14	8.233611008047626E-5
	9	0.9420193363473868	6	0.0020183914974991656	4	2.2714352743655997E-4	5	0.0286665636614253	8	0.0012319634351762086	1	0.005806692357277566	12	6.975172692538422E-4	7	0.01597497701210238	11	0.002598721567968863	2	7.637394246592565E-5	3	1.3872055716407884E-4	10	4.179290903224537E-4	13	6.589664199318438E-5	14	5.97730925276817E-5
	9	1.1190377874685893E-4	6	0.9887038119595094	4	3.937077151951525E-4	5	2.1897455458013437E-4	8	0.002517774567357686	1	2.0530741937552352E-4	12	2.4391292279696706E-4	7	0.006738283267048827	11	7.404906975269903E-5	2	4.3050715748886874E-4	3	2.287370445197197E-4	10	1.6177048050351558E-5	13	1.7067147647782673E-5	14	9.978634793018118E-5
	9	2.794950182040216E-4	6	3.37762297740393E-4	4	0.382656891948632	5	1.6448440939008952E-4	8	0.00377391830052988	1	2.3158581500008342E-4	12	2.851811438240361E-4	7	0.0015020694533593728	11	6.214631047164387E-5	2	0.011266485369376248	3	0.5991406014153313	10	5.791160525125754E-5	13	6.157832251658447E-5	14	1.798885903729689E-4
