	7	7.656082895353604E-16	15	0.9999996256087383	9	2.164582436573573E-7	10	7.814806776884405E-51	11	8.012900623558896E-18	1	1.2130679004557186E-55	4	2.7445763078466368E-28	5	1.5793301748678965E-7	8	5.5352857171673856E-95	2	1.751191440942892E-103	13	2.4632136914856575E-133	6	2.8909355193750177E-221	3	9.896315600987309E-123	12	3.1189738773262905E-212	14	1.825192507613446E-230
	7	3.7322321276718266E-66	15	1.0	9	3.002878571342136E-32	10	6.572554261605429E-96	11	2.082410395362836E-40	1	3.5942550883903734E-137	4	9.254200475766732E-49	5	5.34596776907359E-65	8	6.606680409548907E-194	2	3.0724387084268936E-223	13	5.678707340173758E-235	6	0.0	3	1.135331875919236E-238	12	0.0	14	0.0
	7	1.1219158027299627E-24	15	1.0	9	7.192261265549037E-33	10	1.047190443172205E-58	11	1.0276375931379478E-30	1	2.5714964962465865E-79	4	3.747935249678712E-37	5	2.225295883738204E-25	8	1.2217161444671007E-134	2	1.1483361462524003E-152	13	1.2761096459526932E-168	6	3.7242195333395635E-295	3	1.672303605581574E-165	12	2.384590155142676E-275	14	1.0961024878262547E-296
	7	1.3242434742258867E-26	15	0.9976248374265995	9	3.352969794175106E-26	10	8.73438278814512E-72	11	0.0023751625734005693	1	9.817209394176133E-100	4	7.262644735597424E-18	5	5.340550652716859E-31	8	7.694422064781118E-161	2	2.867019844042412E-196	13	3.1990132271414256E-198	6	0.0	3	5.198947570038613E-205	12	0.0	14	0.0
	7	8.992937327147438E-13	15	0.9999999998288427	9	7.710136801253398E-11	10	9.113874054878718E-11	11	2.017973591465747E-12	1	2.343441662462989E-24	4	6.786705653656498E-17	5	1.552756444343625E-21	8	3.0941382276849525E-39	2	4.77158928872368E-34	13	3.119265386955474E-50	6	2.480672667135766E-85	3	6.367791749432265E-45	12	4.188891773529253E-77	14	1.3789672064850926E-88
	7	3.382147129999326E-47	15	0.8853127589852484	9	2.603707362908209E-6	10	1.5150270071531999E-62	11	0.1146846373073783	1	1.212387977885481E-108	4	1.3317440694208823E-22	5	1.0399983626735536E-14	8	2.049533064205031E-219	2	6.009240289512938E-254	13	1.536557826860451E-275	6	0.0	3	2.648137317968377E-276	12	0.0	14	0.0
	7	4.514361294715596E-14	15	0.9999999999999549	9	5.099922135758031E-21	10	1.780095002664579E-36	11	3.5585301635182314E-25	1	1.1540977622179875E-39	4	5.3660679122484385E-30	5	2.4663820359764155E-29	8	6.370388108632921E-38	2	1.4655256335438386E-52	13	4.5311488784548784E-57	6	6.062389625518961E-92	3	1.4106263694744324E-54	12	9.898055541081569E-89	14	1.5393228404163773E-100
	7	1.0717494652565737E-20	15	0.9999974366427048	9	2.7100663939980174E-12	10	1.5680121972378955E-22	11	2.563354583681745E-6	1	9.792191898906752E-35	4	1.6345568321661466E-15	5	5.437571998909264E-17	8	1.4150982668256424E-59	2	6.162206617735637E-68	13	1.4232406617531661E-67	6	2.8106528186598865E-129	3	1.608186580541733E-72	12	2.453708719610959E-122	14	2.1949093443633596E-135
	7	3.4672317423313607E-15	15	0.9999999999999778	9	1.1450390678967735E-14	10	2.8621490797074775E-28	11	7.196208943766067E-15	1	1.1715051045495543E-33	4	1.2142752044817991E-21	5	1.0395275621715531E-18	8	7.341590760754889E-71	2	4.393488523937608E-74	13	1.0542985374906218E-93	6	1.857840793550124E-166	3	1.2051433692616965E-81	12	1.1009226388793306E-149	14	5.921511512576096E-171
	7	3.7871223184747297E-45	15	0.746054775481822	9	0.2538975373510453	10	3.272685655790613E-22	11	4.768716509398798E-5	1	1.2628304331053206E-68	4	2.0387732913116863E-12	5	1.2490294953127246E-28	8	3.598399024592649E-132	2	1.5907987831583696E-147	13	8.557263498653446E-162	6	2.8722862857365064E-288	3	1.9715935171395397E-157	12	2.1104691739559405E-270	14	1.682726896521303E-293
	7	3.0227030174889223E-28	15	0.9999999999807556	9	4.954012288814562E-13	10	4.908884740668343E-47	11	1.874900307465369E-11	1	7.76517164042139E-81	4	1.7617847657281576E-21	5	2.406839036118641E-25	8	2.2437873936429795E-157	2	1.6483932140613024E-174	13	4.984479765265984E-196	6	0.0	3	3.156259142540808E-193	12	0.0	14	0.0
	7	4.4949000632305946E-17	15	0.9999924236103068	9	3.983582323289614E-12	10	7.57638522172421E-6	11	4.1448035698313337E-13	1	6.033442452716912E-25	4	7.28581218304252E-14	5	4.584031663446608E-16	8	6.823622810833832E-39	2	1.3855764127596224E-40	13	1.3369799597796717E-36	6	2.4477433829055614E-74	3	6.176906545072856E-45	12	3.3842228520106727E-69	14	7.933262991839589E-79
	7	2.9044942631506285E-25	15	1.0	9	2.3302244370946497E-22	10	5.99901900434581E-41	11	3.100734281426658E-28	1	4.9266224489582684E-45	4	5.08675753589352E-34	5	3.901926485334275E-36	8	5.700981769037531E-76	2	2.465131839824377E-77	13	2.7612052707765754E-96	6	6.537316232927442E-154	3	1.6633160482156126E-80	12	5.754106215146178E-143	14	3.6387412528045466E-159
	7	2.4441437492867677E-24	15	0.9977424546955644	9	0.0022575433558778106	10	7.28149704811876E-43	11	1.948557742834618E-9	1	1.0990132209553438E-73	4	2.1761742161572036E-22	5	9.096339022399035E-23	8	9.79562347464666E-125	2	3.94084488369733E-161	13	9.222268925329837E-140	6	1.591241862155782E-281	3	1.4935575712845638E-161	12	2.418816919579679E-258	14	8.635073536824836E-290
	7	8.279828232276667E-43	15	1.0	9	8.788200095628884E-36	10	4.867547518018716E-69	11	1.2971118972280187E-44	1	4.5200150876603214E-60	4	3.3548758471520876E-56	5	1.2927525028315882E-56	8	2.46031665490322E-88	2	1.2776135354309466E-55	13	1.9062937741059593E-113	6	1.8781270536177646E-171	3	1.8156792536246943E-102	12	1.3081098978470923E-158	14	4.286599708520307E-176
	7	1.5353575934890598E-84	15	1.0	9	3.705516675465163E-41	10	2.80460276779029E-82	11	2.0785971822295232E-73	1	6.911485468621166E-75	4	2.381059801784902E-81	5	1.1197137779677182E-91	8	7.695886886788079E-126	2	8.790793412004938E-100	13	2.987992755710873E-148	6	2.9098914539629813E-227	3	3.4302407321246764E-136	12	2.640485648909142E-212	14	4.4281733843392274E-228
	7	3.2332494159442737E-49	15	1.0	9	8.680705686274576E-32	10	5.8913917770414906E-61	11	1.0842780746543739E-20	1	2.8885619269947584E-55	4	6.594699733897013E-52	5	5.2776548722076796E-48	8	5.781133155648286E-142	2	2.3587263958983437E-139	13	9.332358636029165E-175	6	1.0517689267086125E-273	3	9.608734905123017E-156	12	6.990243568811518E-254	14	1.5426860204982152E-274
	7	1.04216387320763E-61	15	1.0	9	2.1573936239799512E-17	10	4.049922590611226E-53	11	1.0341385325585278E-16	1	4.117534921433094E-72	4	1.3692720087670777E-46	5	3.4004576978136453E-53	8	1.6829879001927777E-194	2	3.0551445790652266E-210	13	7.208277680863508E-240	6	0.0	3	8.346030083245361E-215	12	0.0	14	0.0
	7	1.118105411266565E-30	15	0.994717911451233	9	0.001915139740685864	10	3.349618304327679E-39	11	0.003366948808081128	1	4.283882891504487E-60	4	1.108276398381889E-22	5	2.4642503324172506E-19	8	4.1555501412250706E-122	2	2.8105320752384345E-141	13	1.9355221266748632E-142	6	1.1809819071322026E-265	3	1.900440957018929E-150	12	6.190376254683474E-248	14	1.429834293405366E-276
	7	7.053780957931741E-35	15	0.9999999841334888	9	4.887460433745605E-13	10	2.357588763275301E-47	11	1.5866022521764032E-8	1	4.18508253484388E-43	4	1.8807057789315366E-39	5	1.0331353106043074E-29	8	1.5622064967597333E-134	2	2.065527948536199E-143	13	7.993547537876447E-175	6	1.027131549E-314	3	1.7203470077842817E-150	12	5.333155822286386E-289	14	1.32549E-318
	7	5.407325405600912E-56	15	0.9999999806658001	9	1.0952726186598958E-19	10	6.733424994294968E-60	11	1.9334199974073368E-8	1	4.204994477877981E-64	4	4.330806039562832E-31	5	9.331773982890222E-55	8	1.594499512420629E-203	2	4.880602560285899E-215	13	1.3548576836823526E-233	6	0.0	3	4.0238101048549533E-222	12	0.0	14	0.0
	7	3.5987315653950286E-42	15	1.0	9	3.927480053405654E-29	10	2.66259979019672E-49	11	2.1869943492737113E-25	1	4.6079804565242536E-88	4	2.7953282987275224E-34	5	1.4181230699430777E-30	8	2.5151362445211015E-143	2	5.260697290801669E-181	13	1.1728517199633426E-198	6	0.0	3	4.193135125920159E-199	12	2.76408383899674E-299	14	0.0
	7	2.395783031235133E-34	15	0.9565669199245236	9	7.973771393342376E-11	10	1.3711943099632223E-19	11	0.04343307999446403	1	5.601124459776683E-33	4	1.2746822791153282E-12	5	5.641419905156474E-25	8	4.2830024479434875E-89	2	6.1175406974959424E-99	13	5.978993611350262E-110	6	5.103531861816398E-214	3	1.2286645560157416E-97	12	8.436907106210446E-192	14	5.934950712406475E-214
	7	3.9089001123977607E-38	15	0.996617604031769	9	2.3488574462664197E-4	10	6.171009654435268E-18	11	0.0031475102236029166	1	6.148220727675704E-43	4	1.3479979477532671E-15	5	6.358538571232702E-25	8	1.1702714791704762E-103	2	5.695381445137779E-109	13	1.1536374626162115E-129	6	3.387223656968039E-219	3	2.788850397852427E-115	12	1.116298664056234E-202	14	4.7093531336024504E-225
	7	8.791933589784621E-62	15	1.0	9	2.2991026402480823E-29	10	7.664923467218505E-49	11	8.47431279005799E-31	1	1.2619525038164799E-94	4	3.190526106391313E-53	5	3.372823049544345E-61	8	6.295845698702167E-196	2	4.7140149611131673E-197	13	5.776990025174365E-240	6	0.0	3	8.537542066035581E-200	12	0.0	14	0.0
	7	9.73275779167274E-39	15	0.9997974045760032	9	5.572656452807233E-25	10	4.046745427954469E-36	11	2.025954239966381E-4	1	1.0360150220862437E-85	4	1.624553670677603E-33	5	1.927274381808391E-16	8	2.6590588430690514E-136	2	4.421952861937834E-165	13	1.449972820571619E-165	6	1.7259726464297074E-285	3	2.1167908902309345E-168	12	1.621037530618697E-272	14	9.734500220826227E-297
	7	8.543539610431216E-21	15	0.998284151711164	9	0.0013858079759852704	10	1.4207165238979663E-14	11	3.300403128136728E-4	1	7.1570270793879E-23	4	6.411895086611657E-16	5	2.2099583165490817E-14	8	7.696761463445553E-61	2	4.955642756620733E-71	13	6.429896508702292E-72	6	8.166355850941407E-134	3	2.513613760820593E-75	12	3.681963210854231E-128	14	4.86910145481052E-143
	7	2.1888517848789618E-36	15	0.9999999924665929	9	2.1970068659604462E-12	10	1.855468481089337E-32	11	7.531210275774278E-9	1	5.608749999930715E-37	4	9.69264519915555E-31	5	1.4117407933801682E-33	8	2.323605901194946E-83	2	3.40186185395617E-85	13	4.915071372032578E-102	6	3.682293977051649E-177	3	1.6895608329774406E-88	12	2.1151836324294947E-160	14	7.96861088408347E-179
	7	6.546393478425401E-78	15	0.9999999999998852	9	5.760033221215948E-26	10	7.505322827050191E-51	11	4.237680399455586E-14	1	5.977368368166709E-130	4	7.232838478067785E-14	5	1.661604289892273E-67	8	1.5931299805787008E-248	2	1.0547355301408923E-262	13	9.761766400262257E-298	6	0.0	3	1.6467156606573674E-293	12	0.0	14	0.0
	7	0.05636358014278292	15	0.5930397259617676	9	4.6158136384530726E-4	10	2.261756005774214E-14	11	1.8910937550683137E-6	1	2.810076957966091E-17	4	0.024203749244587944	5	0.3259294721932385	8	5.171701340624517E-26	2	4.18569877513888E-37	13	6.669139868108368E-32	6	1.1304726830454447E-61	3	4.839190737001496E-38	12	2.4820651221614705E-56	14	1.2482844717657948E-66
	7	0.044237829111486264	15	0.9557621701281606	9	7.60353242687256E-10	10	1.1694909196086326E-56	11	1.2843307073850082E-17	1	2.1613101363880787E-93	4	7.129498256712267E-53	5	6.14411429491714E-51	8	1.1941220861402194E-119	2	3.755254484678401E-117	13	2.1457093237515558E-150	6	4.237206097330421E-229	3	7.905447719661036E-131	12	2.9488926477989153E-215	14	7.462571746512965E-233
	7	4.159542441870087E-10	15	0.9979450678656883	9	2.2714304346525576E-6	10	0.0019252523043280392	11	1.23687047658609E-4	1	2.0713521382689077E-11	4	3.669590293117025E-6	5	5.132492925212943E-8	8	1.801520802383495E-27	2	3.12196816322585E-28	13	1.1333508990257395E-29	6	3.744981998231912E-52	3	2.5067618193310666E-30	12	4.7420013218949375E-48	14	2.7275767892646965E-58
	7	0.033625207493614785	15	0.8748015210112536	9	9.890321563197145E-4	10	0.003604986400925958	11	0.035756424377903426	1	1.9640971408974833E-6	4	0.05075522326279813	5	4.65638932119306E-4	8	1.8140084858340555E-9	2	5.8144734077056196E-11	13	1.9225998157628032E-10	6	7.888674531647957E-21	3	2.0351093213183757E-10	12	1.3892029135072485E-19	14	3.744479668322992E-23
	7	1.3567894584787905E-20	15	0.9973476210592981	9	0.0026517886463833682	10	1.6033141146987818E-27	11	5.902943185749979E-7	1	4.211523470453597E-38	4	2.4119561198615893E-17	5	3.244407215820466E-26	8	2.118568891168838E-76	2	3.758926413425363E-84	13	3.580662310441301E-91	6	2.7935085835603944E-172	3	7.091077185832295E-86	12	9.378813958901318E-158	14	9.70111518465636E-180
	7	2.5673318745405334E-16	15	0.9990897185551285	9	9.102814448712567E-4	10	3.12991850211135E-61	11	2.707104889726091E-25	1	4.1437866459906105E-65	4	1.8612825918300433E-42	5	3.310269190527382E-52	8	2.7065274181417353E-103	2	1.3173025117022912E-129	13	8.521605466508645E-131	6	1.935665856820959E-209	3	5.044767662903464E-131	12	5.4477849201860905E-198	14	1.190647321738366E-218
	7	3.349741484329125E-54	15	1.0	9	9.880478033810757E-39	10	1.3442351985871029E-64	11	2.536734113259648E-20	1	2.4454216496876038E-116	4	1.5753981878269735E-27	5	1.620895440150467E-38	8	2.0679772689201733E-177	2	1.545412771850576E-200	13	5.383033168996115E-209	6	0.0	3	1.4461122335780657E-216	12	0.0	14	0.0
	7	1.2780936612972347E-12	15	0.9999999967765105	9	3.221996913182548E-9	10	4.3839074406192546E-43	11	2.1447609370199377E-13	1	5.628777263906853E-48	4	7.018473920987091E-39	5	1.2125731844659927E-43	8	5.469261469909051E-88	2	1.569854347575218E-96	13	1.5354788212288833E-100	6	3.267661256566259E-182	3	4.4497901944442976E-114	12	1.821473345311035E-164	14	1.1566442112533559E-188
	7	0.21004614721292006	15	0.6686328588667754	9	0.12081712088980909	10	2.510863641429169E-7	11	1.5868055800523446E-4	1	1.389594548797052E-5	4	1.1161713870528863E-4	5	2.1942828687278714E-4	8	8.041633234862105E-12	2	5.2889964113028416E-14	13	2.1177061577238722E-16	6	4.345866237914411E-28	3	6.965427550838152E-12	12	4.746832873065163E-26	14	4.68296863888508E-31
	7	5.875877523416047E-22	15	0.9999999997461184	9	2.538752284518384E-10	10	7.715539808208179E-41	11	6.544294616432968E-15	1	2.6676270563541496E-37	4	8.279505171469651E-23	5	3.457256536086948E-25	8	4.376280577415194E-98	2	5.525105543888349E-105	13	1.7257315136532116E-110	6	1.9220985301181654E-203	3	3.0730840392126374E-106	12	4.784872106645941E-187	14	2.5768907965667876E-207
	7	0.22247702983530374	15	0.6345482304446918	9	0.013615461474380976	10	0.012094508040144062	11	0.027414224001335807	1	0.02286542953185234	4	0.024893123739213763	5	0.023788709200296587	8	0.006544715331962273	2	0.0021445361841601327	13	0.00698043068774402	6	3.4152696119364277E-6	3	0.002574114625038609	12	4.774271383556246E-5	14	8.328920428380381E-6
	7	2.3282463594590226E-38	15	0.9999999999999993	9	6.351107336224417E-16	10	8.118860611068886E-55	11	1.1915090974011222E-30	1	1.2890972223645194E-67	4	7.619723367365066E-51	5	1.6469976712495908E-44	8	7.15480666526135E-150	2	4.777545852722945E-157	13	1.3430558024402259E-191	6	4.182323981165153E-309	3	5.459849543686947E-171	12	1.4128016567625759E-295	14	4.12E-321
	7	5.636329099658305E-15	15	0.9993275035158927	9	4.870762613678397E-4	10	1.1132562734805556E-13	11	1.854202225693865E-4	1	1.708665458514591E-28	4	5.3141284408020434E-14	5	1.4958952815406008E-20	8	3.577466051868743E-67	2	4.4300656186860314E-73	13	2.6097957955378708E-84	6	1.1079440274342528E-141	3	2.6187713936209064E-70	12	5.1603067940756065E-130	14	4.1024028964214855E-142
	7	3.217647015731529E-10	15	0.8022611099924969	9	3.1596969263476406E-5	10	9.511708480068404E-15	11	0.19770729258426994	1	4.289974229365496E-19	4	7.820003674557967E-11	5	5.39957238331942E-11	8	2.225665097782545E-39	2	7.544520589949581E-45	13	1.0956664482693478E-48	6	5.191307259072798E-94	3	2.372737134341398E-41	12	4.618133881358937E-85	14	2.664970976298595E-97
	7	9.68338905490487E-5	15	0.9527971682870884	9	5.369698658071899E-5	10	7.989333730365057E-11	11	1.1229232684718327E-6	1	1.8075212372614573E-17	4	0.04705072823657917	5	4.495960410707628E-7	8	9.62163122054725E-20	2	6.1797856177958E-28	13	1.97046226454587E-23	6	2.3301503072119035E-44	3	3.875017707483209E-26	12	1.313439657978736E-41	14	1.7973184005506886E-48
	7	7.992835057770928E-8	15	0.854679111179665	9	0.14532080696733263	10	6.6172670135580445E-19	11	1.924237026455738E-9	1	3.3195086449961543E-20	4	4.1057058568150756E-13	5	4.095801584711166E-15	8	5.673404592763309E-44	2	1.2742735015637455E-50	13	8.333294689464807E-50	6	2.0853049398844637E-89	3	1.1309838749836886E-52	12	4.4437903893827994E-82	14	3.149074092187439E-91
